Tweets,Sentiment Score,Sentiment Magnitude
"para que, a través del diálogo serio, encuentren soluciones justas a los muchos problemas que sufren los más pobres, debido a la pandemia. ",0.400000006,0.400000006
"Insto a todos a evitar, por razones humanitarias, conductas perjudiciales para la población en ejercicio del derecho a la protesta pacífica. ",-0.100000001,0.100000001
"A Juan Sebastián Briñez, con tan solo 22 años, le arrebataron su vida por cumplir su misión de protegernos. ",0.5,0.5
"Rechazamos la violencia e invitamos al diálogo, construyamos soluciones. ",0.400000006,0.400000006
Mi solidaridad con la familia del patrullero Briñez. ,0.400000006,0.400000006
"Escuchándonos los unos a los otros con sinceridad podemos acordar la mejor manera de sacar adelante a Colombia con legalidad, crecimiento, empleos e inclusión. ",0.899999976,0.899999976
"Durante el desarrollo de agenda oficial en Washington varios colombianos me abordaron y aproveché esa gran oportunidad para escucharlos, manifestarles que estamos trabajando justamente para acabar la violencia de los últimos días y hacer pedagogía sobre rol de la Fuerza Pública. ",0.699999988,0.699999988
"#EmprendimientoJuvenil | Cómo lograr resultados importantes en emprendimientos para jóvenes en América Latina, fue el tema central de la conversación con @LFLopezCalva, Director Regional para América Latina del @PNUD. ",0.100000001,0.100000001
"#Hoy | En #NuevaYork, reunidos con Empresarios del @ASCOA, tratamos asuntos relevantes como la situación actual de #Colombia, retos económicos, confianza inversionista y urgencia de buscar más vacunas. ",0.400000006,0.400000006
"Por iniciativa del Gobierno, nos reunimos con la @CIDH y la invitamos a visitar 🇨🇴 una vez entregados informes solicitados por la misma #CIDH a autoridades colombianas y se haya surtido la audiencia convocada para el 29 de junio ¡El país siempre cooperará con este organismo! ",0.5,0.5
Otra vez @Eganbernal nos colma de alegría por su triunfo en la etapa reina del #GirodeItalia2021. ,0.800000012,0.800000012
"Estoy segura que su esfuerzo, humildad y tenacidad representa a todos los jóvenes colombianos. ",0.899999976,0.899999976
¡Toda mi admiración para el zipaquireño!. ,0.899999976,0.899999976
"Lamento profundamente el fallecimiento del periodista John Jairo Ocampo, un gran ser humano y colombiano. ",-0.200000003,0.200000003
"La última vez que lo vi, fue en una excelente entrevista para @CABLENOTICIAS. ",0.800000012,0.800000012
Toda mi solidaridad con su familia y amigos. ,0.899999976,0.899999976
Q.E.P.D. ,0.300000012,0.300000012
@LuisLacallePou Un día de luto para el país!!! ,0.100000001,0.100000001
Que Dios lo reciba bajo la sombra de sus alas. ,0.100000001,0.100000001
Dios reconforte a su flia y la enorme masa de amigos. ,0.800000012,0.800000012
"Vamos a definir conjuntamente un formato que asegure que la Comisión tenga la oportunidad de escuchar a los distintos sectores y actores afectados por el paro, primando así la transparencia en la entrega de información. ",0.400000006,0.400000006
Hemos dialogado con los jóvenes y entendemos sus preocupaciones. ,0.400000006,0.400000006
"Quiero anunciar al país que pondremos en marcha, el próximo 1° de julio, un Plan de Choque para la generación de empleo a jóvenes entre 18 y 28 años, subsidiando el 25% del salario, equivalente a la seguridad social. ",0.300000012,0.300000012
"""Quiero presentarles a todos los colombianos a la doctora Angélica Mayolo, ella será la nueva @mincultura; Angélica viene desempeñándose como Presidente Ejecutivo de la Cámara de Comercio de Buenaventura y tiene una amplia experiencia profesional"" Presidente @IvanDuque. ",0.5,0.5
"En los próximos meses nos aseguraremos que @ANI_Colombia adjudique Buga-Buenaventura por 2,3 billones más y el Aeropuerto de Buenaventura ($1,42 bn). ",0.200000003,0.200000003
"En total: más de $4,9 bn y 140.000 empleos nuevos en los próximos 4 años. ",0.200000003,0.200000003
Las 5G tienen un protagonista: se llama Valle del Cauca. ,0.200000003,0.200000003
"Estamos comprometidos con el futuro de 🇨🇴, que son nuestros jóvenes. ",0.600000024,0.600000024
"Mediante subsidio del 25% del salario a empresas que contraten personas entre 18 y 28 años, generaremos oportunidades de progreso para las familias y para el país. ",0.5,0.5
¡Seguimos construyendo desde el diálogo!. ,0.600000024,0.600000024
"Felicitaciones a Angélica Mayolo -@mayoloangelica-, quien asume el @mincultura. ",0.800000012,0.800000012
"Mujer afro, joven, con ideas innovadoras y con experiencia, para apostarle a la inclusión, el desarrollo de los jóvenes y al fortalecimiento de la cultura del Pacífico y de Colombia. ",0.5,0.5
¡Felicitaciones @Eganbernal por tu victoria y la maglia rosa en el #GiroDeItalia2021! ,0.899999976,0.899999976
"Aplaudo tu esfuerzo que tanto nos representa a los colombianos, es motivo de orgullo y una muy buena noticia en medio de las dificultades. ",0.899999976,0.899999976
El deporte promueve la unión que queremos en Colombia. ,0.300000012,0.300000012
He designado a @ViceColombia @mluciaramirez como @CancilleriaCol. ,0,0
El país conoce su amplia experiencia en el servicio público como en sector privado. ,0.600000024,0.600000024
"Sus retos: fortalecer relaciones bilaterales y presencia del país en organismos multilaterales, y avanzar en política migratoria. ",0.400000006,0.400000006
"Desde @ViceColombia y @equidad_mujer, tenemos el férreo compromiso de brindar herramientas a las mujeres en los territorios para mejorar sus condiciones de vida. ",0.400000006,0.400000006
"Agradecemos a @RockefellerFdn por la dotación de tapabocas para nuestras mujeres de Dabeiba, Antioquia. ",0.800000012,0.800000012
¡Colombia está primero! ,0.400000006,0.400000006
Ningún interés personal por encima del país y su dignidad. ,-0.300000012,0.300000012
"Asumo el liderazgo de la política exterior como Vicepresidenta y Canciller, para consolidar reconocimiento y cooperación internacional en defensa de la democracia y grandeza de los colombianos. ",0.400000006,0.400000006
No toleraremos ningún tipo de violencia contra las mujeres en el país. ,0,0
Trabajamos articuladamente para que se esclarezcan los casos denunciados y se impongan las sanciones a que haya lugar. ,0.300000012,0.300000012
"Para recuperarnos del gran impacto del #COVID19, debemos #ReUnirAColombia, de manera que logremos reactivar el empleo, mejorar los ingresos, y alcanzar así una tasa de crecimiento del 5% anual en el 2021. ",0.300000012,0.300000012
Todo esto lo debemos lograr de una manera incluyente. ,0.300000012,0.300000012
"Como nueva @MincomercioCo he designado a María Ximena Lombana Villalba, abogada de la U. del Rosario, con maestrías en Derecho de Negocios Internacionales, de Washington College of Law American University, y en Derecho Comercial, de la Universidad de París 2 Panthéon-Assas. ",0.300000012,0.300000012
Aplaudo el nombramiento de @LombanaXimena como nueva @MincomercioCo. ,0.200000003,0.200000003
"Su liderazgo y visión serán fundamentales para avanzar, con firmeza, en la #ReactivaciónEconómica de 🇨🇴. ",0.899999976,0.899999976
Cuente con la @ViceColombia para seguir adelantando agenda por el empoderamiento de las colombianas. ,0.300000012,0.300000012
4 de cada 5 jóvenes están en la informalidad en 🇨🇴. ,0.300000012,0.300000012
"Este subsidio fomentará el primer empleo y potenciará beneficios de formalización con acceso a salud, pensión, financiamiento, vivienda digna y muchas otras oportunidades. ",0.600000024,0.600000024
"Vamos a #ReUnirAColombia, de manera inclusiva. ",0.300000012,0.300000012
El diálogo es una gran herramienta que tenemos para llegar a Acuerdos sobre lo Fundamental. ,0.899999976,0.899999976
Lo que garantizará el éxito de nuestro propósito por #ReUnirAColombia es el cumplimiento de los compromisos. ,0.5,0.5
Hoy avanzamos en propósito de reparación integral a Víctimas @UnidadVictimas. ,0.200000003,0.200000003
"Aún tratándose de un hecho superado, respetuosa siempre de las decisiones de la justicia, publico la Sentencia T-124-21 de la Corte Constitucional. ",0.5,0.5
"Mi fe es íntima e inquebrantable, respetando siempre la libertad de cultos. ",0.899999976,0.899999976
"En el #DíaDeLaAfrocolombianidad, reivindicamos los fascinantes aportes de comunidades Negras, Palenqueras y Raizales al desarrollo con diversidad de las regiones, es una herencia vital para Colombia. ",0.400000006,0.400000006
"Con el Presidente @IvanDuque, seguiremos haciendo de Colombia un referente en cada escenario internacional, por nuestra solidez institucional, empresarial y el mejoramiento social. ",0.600000024,0.600000024
"Desde el Gobierno Nacional, conmemoramos 170 años de abolición de la esclavitud en Colombia y reafirmamos nuestro compromiso con el reconocimiento de la diversidad cultural. ",0.600000024,0.600000024
"Gracias a la gestión de @ViceColombia, @equidad_mujer y la donación de @RockefellerFdn, se entregó una dotación de tapabocas a #MujeresRurales de Dabeiba, #Antioquia, con el objetivo de apoyar sus labores durante la emergencia sanitaria. ",0.600000024,0.600000024
#MásMujeresMásOportunidades ♀️🇨🇴. ,0.100000001,0.100000001
"Fruto de la mesa de diálogo sobre lo fundamental con líderes de Víctimas, @ViceColombia @infopresidencia, avanzamos @UnidadVictimas en el cumplimiento del cronograma para fortalecer acciones de atención y reparación a las víctimas Hoy, reunidos con @SAESAS1 @PosconflictoCO. ",0.400000006,0.400000006
💗 Giro d'Italia 2021 - Stage9⃣ 🇨🇴 @Eganbernal wins in Campo Felice 🇨🇴 @Eganbernal vince a Campo Felice! ,0.5,0.5
"Dios quiera que hoy haya avances positivos con la mesa del paro, pues los costos en vidas y la destrucción económica son irreparables. ",0,0
Anoche acompañamos a @IvanDuque quien dió instrucciones al equipo del gobierno luego de revisar toda la documentación técnica de Planeación Nal. ,0.200000003,0.200000003
"Junto a la Consejera @equidad_mujer, @GheidyGallo, hicimos un llamado a @PGN_COL y a la Secretaría de la Mujer de @GoberNorte, María Fernanda Ovalle, para articular esfuerzos interinstitucionales, restablecer tus derechos y garantizar cero impunidad. ",0.300000012,0.300000012
#MujeresLibresDeViolencia. ,0.100000001,0.100000001
"En reunión del Mecanismo Articulador de Alto Nivel, liderada desde @ViceColombia, junto con @equidad_mujer, @FiscaliaCol, @PGN_COL, @PoliciaColombia, @ConsejeriaDDHH, evaluamos acciones para contrarrestar la violencia contra las mujeres, en el marco de la protesta social. ",0.200000003,0.200000003
"En el marco del Día Internacional de la Concivencia en Paz, nos sumamos al reconocimiento a Mayerlis Angarita, a quien hace unos meses entregamos la distinción #EsmeraldaArboleda por su labor como lideresa social y de DD. ",0.5,0.5
"HH., al frente de las víctimas de Montes de María. ",0.100000001,0.100000001
Aislar al Valle del Cauca no es la ruta. ,-0.200000003,0.200000003
Conectarlo sí. ,0.100000001,0.100000001
"Ayer adjudicamos Malla Vial del Valle al Fondo de Capital Privado Patria, con inversiones por 1,2 billones. ",0.200000003,0.200000003
"En el Día Internacional de la convivencia en paz destacamos a Mayerlis Angarita, líder de Montes de María y ganadora del premio ‘Mujeres de Coraje’ @StateDept por su compromiso y trabajo por la comunidad desde 'Narrar para Vivir'. ",0.5,0.5
#Mujeres10. ,0.100000001,0.100000001
"Durante nuestro encuentro, @UN resaltó las políticas lideradas por Colombia para contribuir al cierre de brechas para las mujeres. ",0.300000012,0.300000012
Estamos convencidos que la participación de ellas es esencial para generar una verdadera transformación social. ,0.600000024,0.600000024
"Implementación de la política de #PazConLegalidad, contempla inversiones por $5,3 billones en vías, infraestructura, agua potable, educación, deporte y salud. ",0.200000003,0.200000003
Mejoramos las condiciones de vida de más de 6 millones de personas en 19 Dptos. ,0.200000003,0.200000003
en los que están los 170 municipios PDET. ,0.200000003,0.200000003
"Los sectores que más contribuyeron fueron manufacturas (7%), y administración pública y defensa (3,5%). ",0.200000003,0.200000003
"El desbloqueo de la economía y autocuidado son el camino para aumentar empleos, reducir pobreza y mejorar la calidad de vida. ",0.400000006,0.400000006
Sabemos que Colombia es mas grande que cualquier dificultad!! ,0.800000012,0.800000012
"Animo a nuestros empresarios grandes , pequeños y medianos; a nuestros emprendedores y a los informales que trabajan duro y también hacen posibles estos resultados!! ",0.800000012,0.800000012
Gracias x los empleos que esto genera!!. ,0.800000012,0.800000012
"Nos duele profundamente que se haya apagado la vida de una joven en Popayán, sus sueños truncados que hacían parte de la esperanza de nuestro país. ",-0.300000012,0.300000012
Solicito a la justicia avanzar en las investigaciones de este doloroso caso y dar claridad sobre los hechos a los colombianos. ,0.300000012,0.300000012
